ph_suelo,nitrogeno,fosforo,potasio,humedad_suelo,radiacion_solar,riego_litros,tipo_fertilizante,incidencia_plagas,diametro_fruto,peso_promedio,clima_estacion,target_calidad
7.624509911597563,34.21312424485463,19.40853808323517,12.487990487548258,79.20662430626251,604.5462881395827,41.571166778349784,Organico,4,75.48593171277291,147.03708420324648,Verano,Exportacion
6.095962689824238,145.92029806090116,69.44383498812924,52.68389601778081,54.92275717239702,990.9882200413629,38.365381714614365,Organico,1,73.23027704556014,127.31271600872684,Primavera,Desecho
6.666853797859828,107.83626738223208,71.90484982141555,191.9853910613241,12.206842591986742,824.8359350215353,26.449134784857595,Organico,0,75.17365113163936,125.90607940890307,Primavera,Local
7.615756136428295,91.68084166354026,10.052613303716111,104.31427125527598,20.771951646657175,135.8202515653385,34.86656509061315,Ninguno,2,62.72696154068439,110.60255592665393,Verano,Local
5.79590418421827,105.39860584703888,31.832525926547653,78.18903717618521,67.42195642824242,805.2560095761322,18.29816516424028,Ninguno,3,49.54243470722439,170.14240453132385,Primavera,Local
7.321585731089939,71.03300147665203,95.15957287453486,69.87118646601547,54.729448600584135,552.6780258047164,49.45107694850383,Organico,0,57.82798221581871,179.3613851411381,Primavera,Local
6.592179571275293,75.78714489679166,77.10774601457008,89.22442381919616,23.863313945920304,307.5991167792009,12.569258188655061,Organico,1,76.15898411350761,165.79608413436787,Verano,Local
6.783037396439576,134.41309388864107,10.195923323203273,50.23523671685947,10.835708115875638,868.1520867510893,37.56211543187953,Ninguno,1,79.88871653472397,194.5785246682244,Verano,Local
6.947579804978154,111.07152353835892,56.37541391631259,152.33413994498892,28.402094564163114,343.47861765269045,11.971875854141949,Organico,1,83.31983768566863,126.4789124774703,Otoño,Desecho
6.189150222283334,92.346157326167,66.61910726871915,106.57798762689166,19.62943206747782,388.3700307251256,17.63897637075174,Organico,3,57.10179135672543,140.82992289928396,Verano,Desecho
5.74092974847708,143.02975776060478,97.44292253283972,152.77239771159137,71.33616601450782,156.69411059351756,38.69716145255322,Ninguno,3,82.10995575105989,128.90360931614973,Verano,Desecho
5.546648381309195,102.76978076684517,73.06124235641451,58.332526501039965,71.79498559881904,979.8444687778963,37.81020704056852,Ninguno,1,57.28508742802486,164.02156188248276,Verano,Exportacion
6.577305259342506,65.8166141317542,65.67212569845964,10.27596077331841,68.9633861895092,815.8441142034811,10.602942188950548,Ninguno,2,74.27241251015269,155.93087929514928,Otoño,Desecho
6.172176830335182,16.644109022475853,91.310109132499,193.58351028414333,16.62246820052696,233.29156492846263,35.53442336451155,Quimico,2,75.81730900384771,103.58208022828742,Verano,Local
7.082325197219845,64.69465487220975,67.78904043758993,107.29255857546163,19.45307063050177,540.594787624918,14.172757216200253,Organico,1,63.27748751348922,189.39181800308916,Verano,Local
7.2898446948115,139.4728126894847,93.55159577041921,25.150456495505413,19.486456896394564,403.0724682649841,48.783271304892715,Ninguno,2,78.09698566181842,122.31418700820828,Verano,Desecho
6.759361864637036,16.25098012416083,51.81373515881843,29.712732495016127,28.08913780015536,129.15467200241267,32.13732805295595,Organico,4,48.13398980130799,102.43778841927414,Verano,Local
7.047403293011751,35.838770428604505,73.26367793065457,92.58884656526953,15.101940539582753,934.4989511848808,5.156574124290277,Quimico,1,60.07048336637084,110.48063345217554,Otoño,Exportacion
6.901865315115893,123.22465701322473,65.01669253875043,142.10020253858875,78.70957347910789,855.4692120407097,14.380454802555281,Ninguno,0,62.20893779470095,184.9258142333388,Primavera,Desecho
5.511445127785719,61.09367565551837,57.48997222928276,85.36195021738996,69.86091301722439,988.2348694176211,15.332247316423182,Ninguno,4,76.61109333826388,198.0933426786553,Otoño,Exportacion
7.604254809545422,36.02581487705319,35.78898584808701,165.8289744025657,14.843154433939096,318.26330403968456,16.119414999756913,Organico,4,76.28940822754431,144.42897751668255,Primavera,Desecho
5.6489063174224485,124.19312044358152,90.85895077459034,72.52130140642056,20.057181150131107,729.475381714952,30.06918831202755,Organico,2,72.20452713089627,173.7189798315286,Primavera,Local
6.52585105766904,88.18154992748096,30.6542419674427,18.665025750737964,28.362192244406366,206.3523785361662,14.252302393864763,Ninguno,4,72.09157770262394,121.2732802928681,Otoño,Exportacion
5.777546256928683,86.78488464324964,20.14199593918927,11.57532116854472,64.25099814165657,488.25389961077605,23.575643547703784,Ninguno,3,82.77896774366482,166.15923422600332,Primavera,Local
7.155784863943161,51.12989262433,72.64476056827935,173.2944157195416,59.98685764731601,862.0655931946059,12.799623541154443,Organico,2,66.33463859041426,161.61746223517054,Verano,Desecho
6.313969410688138,104.51885847626653,56.92251970199004,197.04783242192704,54.1350610837743,107.25194715556822,35.010610227719994,Organico,2,65.56668168345988,111.8108705429132,Verano,Local
5.677880434772407,130.65565237102686,29.97176309334937,35.2317819021909,73.85360351128506,532.6304897066852,30.591799850205554,Ninguno,3,68.4736327523063,148.60907221693168,Otoño,Exportacion
5.6133820450821945,115.02874315900863,87.67922733934427,21.78774537516798,12.540101345527082,491.22691069135016,33.291413981571836,Quimico,4,60.11793691839468,150.29506076133916,Primavera,Desecho
6.092854377310031,95.73965100444063,32.189671912293605,183.73745144801777,21.290237973030163,721.8986274472172,48.5333756603029,Organico,2,76.2152597409986,124.00341756495807,Verano,Desecho
7.168161890771801,59.072734083792064,11.059297032105102,29.143715913698575,23.28716184576063,314.1337324333297,22.968587440101693,Organico,2,57.689089375468754,171.95677002621952,Otoño,Local
7.295553745438223,129.6725036715717,6.459838126240131,53.39679561530632,14.175337657078128,255.95495618781314,14.696268159050117,Organico,0,68.22264589319391,114.4164808136994,Otoño,Local
5.821076040240155,89.25506260478451,92.67122627745418,162.31294726838436,53.28013507196116,685.6296601200968,49.944690581074994,Ninguno,2,79.10062842532355,173.9903869319057,Primavera,Exportacion
5.847780534252415,134.5418693913746,43.20691950738427,199.61702143070264,24.67896282801472,677.1306194868843,7.613377926070076,Ninguno,2,67.43524417253333,201.5216492428969,Primavera,Exportacion
6.983067352386169,45.58500446079934,25.281446126165203,102.34263899095191,43.784551790880414,776.6053566799909,41.46572171594864,Ninguno,3,59.53391644431072,165.3105590559246,Otoño,Desecho
7.893165865088633,101.60137041447476,58.874634370919026,50.04644991413281,57.98036773165461,322.2221195158434,12.297947299639759,Organico,2,73.36570543032391,175.96102146034502,Primavera,Desecho
6.882277656954921,140.92644608783203,51.34913815214918,171.0664231381394,51.679035117534205,114.69315667794005,34.91533553175339,Organico,2,77.26550282502679,175.43477464159037,Verano,Desecho
7.279355318201711,62.371995221084255,99.98505206530756,84.91918669231465,30.309354918514263,890.1619433985821,26.320830937243844,Quimico,4,74.710105334972,176.25509311789202,Otoño,Exportacion
6.938539905263432,143.17729083103563,89.40797266605104,61.80203193727494,38.99235945233898,285.7046561650263,42.756150353936974,Ninguno,2,75.15135759785994,138.73799359673237,Otoño,Local
5.762089452790327,64.94468387023889,30.7547184117478,103.17914585418829,33.78765088468337,476.17170800575605,37.89909952757493,Ninguno,1,62.959627548914575,163.25476834150933,Otoño,Local
7.866160026722935,71.27632422345957,71.28240034403673,172.60167135252854,69.6724097210467,521.650469162452,12.75511536498371,Organico,1,91.91674375645772,161.92102648283912,Otoño,Desecho
5.6799623389959955,122.90263225271615,41.78159656816667,54.27015551363695,39.39525975626448,268.60140753540657,34.93602492119692,Organico,0,80.32633004591224,106.95438594337982,Verano,Desecho
7.399675357139079,46.50803080554819,39.6215779735707,90.52856443033883,14.316815218257943,568.7466320885283,14.769094193300035,Quimico,1,63.26845093844932,135.5802399447722,Primavera,Local
7.948380570646084,108.82222707619314,39.87519623812454,94.40630055871353,53.35510152860746,922.8615803516941,12.617169188883993,Organico,1,72.23238202219093,125.6170419265822,Primavera,Desecho
6.297493017009759,51.77448667186913,65.72924122759505,168.2252052009727,23.83771955886336,344.2185106242307,8.785222068258474,Organico,3,72.21287888141293,133.45265007321117,Primavera,Desecho
5.929075611287605,93.12782894944962,56.108467620061205,138.44098543353397,33.704164093911686,568.3057477230413,10.114521560812118,Organico,3,71.61768410120611,181.18384164163552,Primavera,Exportacion
6.915435887810543,118.63452314008052,76.72974259853463,158.29245752507006,32.938928406125385,377.8267418410496,36.674481365517835,Quimico,0,74.3498080453768,135.34751867739016,Primavera,Local
7.487666410405767,13.65950317127528,19.533655392530605,141.74329910874238,15.069691818680141,982.6528846313836,49.64547309796745,Quimico,3,70.00088400149036,134.61307189201722,Otoño,Local
7.873687623962107,22.386790325970733,45.41556941301669,122.60842196825239,76.5662610838974,298.5386446766703,35.410654750195306,Quimico,2,75.94278219890258,151.37747072370792,Primavera,Exportacion
7.234185635428187,140.81240976965017,86.73069028162365,35.15775216450954,48.294536179927654,198.39723761293988,36.8810230314255,Quimico,0,78.74752884816837,141.4654762315475,Otoño,Exportacion
6.339682788095189,124.21613650065281,5.300616999634588,168.26034602681906,20.937491653788634,228.3565986256949,40.221940064378444,Quimico,2,74.01957662224979,123.30264234078047,Primavera,Exportacion
6.735865394602756,132.78133288453984,64.23176363783267,125.38295532762534,48.90290621084788,430.34463411581976,45.00551158377072,Ninguno,4,63.81828936088833,154.09520291202557,Verano,Local
7.403001464710549,71.451833457251,79.64501702952008,143.22260739108705,41.610279277112795,597.5664014573529,17.04783829067207,Organico,3,81.73501708469301,149.60168692570684,Verano,Local
7.469831059169354,110.28926226859396,41.466174831834145,157.96211698396425,34.14080806651094,701.2099246215191,32.20455580402856,Quimico,2,69.49994150757266,130.459318825251,Verano,Exportacion
5.6860931224241344,149.75853317788415,88.94351889277326,69.22297235213037,43.07299691328416,606.1718081836935,14.74866223123817,Quimico,4,72.05400999287798,156.20767416186072,Primavera,Local
7.0343491517429815,70.55437339774716,74.89071177353965,93.08973890061786,56.8733528925306,914.9829197580782,28.653688531630934,Quimico,3,65.85065372899054,137.33112609042593,Primavera,Local
7.918425130269412,128.5491761738433,62.5745781618054,112.84522707428201,23.966556037103956,424.2619591535745,14.390083860719688,Quimico,3,82.96696074735273,174.6887018413706,Primavera,Exportacion
7.463141752084757,21.099621829221682,23.840635433499838,75.13626960913649,47.651654920386086,741.1002853363722,7.880239709329638,Organico,0,64.22453810810576,94.78604626754358,Primavera,Desecho
5.518306964622965,86.14077679762333,68.6598744865379,59.12199637768259,66.90930145620663,341.36298139285515,8.972804088873243,Organico,1,68.9166475191699,133.55355102651333,Primavera,Local
6.062353925272157,56.65357465586101,84.20785241364601,157.59822021706253,25.574407244518746,713.5839731462477,48.933607832161755,Ninguno,1,95.14179873597817,153.69762168302998,Verano,Desecho
6.6125219406601605,83.2326558813096,74.34135922371463,153.209093944817,46.08718513862716,933.2330338585562,5.270813686080949,Organico,2,52.01068149473933,139.74441820116442,Primavera,Local
7.265673670393316,25.970414590141864,59.611401973378676,168.0418645812884,77.60134347049181,980.5633864263752,36.05742474969661,Quimico,0,61.44754129720488,107.02870733960964,Otoño,Desecho
6.888116781687003,61.475470742706776,72.88479968122532,142.3720491843812,66.03541756222363,756.7246242760154,44.92883939462378,Quimico,1,80.86815292117994,208.31565082242938,Primavera,Desecho
5.693319645513574,20.714163190774894,97.80441444755223,69.22818718651078,51.51121264575307,948.2018363427343,22.716667565189937,Quimico,2,71.17560962949692,150.4051398441247,Verano,Local
7.345671457220864,73.43303924400013,6.026412396950157,72.13043058583938,62.43794758830722,712.39080052862,36.86516795398434,Quimico,2,75.78609626684784,112.99550180620608,Verano,Local
7.596784204699228,71.85128406018171,68.07321876486506,110.28089395869588,46.79418163409445,966.8766146605192,20.699928124488604,Organico,1,56.831246720798745,173.34233537050443,Primavera,Local
6.014394564432523,56.15941971638724,80.33429516755187,168.76313687835628,79.05979430052608,908.2185127811076,28.803418323691716,Organico,4,68.11275714510009,138.7157891428397,Primavera,Local
5.668559082777099,142.76368750898692,65.69469493774005,75.79570115205534,21.84259144270115,195.95768590195996,47.106448038445826,Ninguno,2,68.80665451944984,181.92086029985617,Primavera,Desecho
7.47739380095409,21.61069803045909,30.94374914428252,155.52841025182425,60.37056134337908,526.7108481173891,6.905078253314773,Organico,1,70.1416746125327,137.98604990119054,Verano,Exportacion
7.101115885977315,125.4830106278544,83.16195267272741,68.08159221516138,10.416797237337898,412.7048989115566,17.02287316558599,Quimico,4,70.86224568884256,174.82881318564014,Verano,Local
7.508760064741635,59.689799262261026,91.76341587329647,74.31982274788913,18.798652965829277,124.29917599883952,9.769485441721802,Quimico,1,48.807233170384784,150.70874172208408,Primavera,Local
6.916491900367877,37.903920598341514,69.93294951845135,152.94951837243,60.5268535676104,520.2137947844546,27.316644449947425,Organico,2,68.62083029293522,150.56451172171708,Verano,Exportacion
6.571344733270937,48.15824622146359,53.54729948184062,138.9293154509076,63.154324812979034,233.51606804118958,39.671618555794176,Ninguno,4,84.95896042425728,130.28453721321188,Verano,Local
7.907694282263373,136.2651343637377,39.800483396665065,49.56339240873794,12.757842557815472,132.80761694713388,48.94698753930614,Ninguno,2,67.25882400483432,137.0565784818343,Primavera,Local
7.449899388303393,125.48580689426613,36.35539200588177,167.13403401352824,33.37008194439436,500.5162998478579,11.995163811483856,Organico,1,60.76930929996817,160.02264507029372,Primavera,Local
6.529790615622575,12.206070107875473,73.70662632007188,159.07597745118463,18.27334317590894,309.1469901369884,6.976882046991067,Organico,0,64.05041552618954,141.71952257105642,Verano,Desecho
7.768795215931917,30.626122487700005,62.67672226108424,161.50943716805563,72.31008176601179,941.7626237872788,11.225701151745742,Organico,0,81.92244710633145,121.21594150025608,Primavera,Desecho
7.983748115420168,104.50379968852668,19.900804465590763,99.36672398626746,41.77177994147657,831.4275820230159,48.59386320285934,Quimico,1,44.76830642578996,127.09298531508031,Primavera,Exportacion
6.270591285588477,54.43796188874119,18.40418132803746,72.44152838815577,40.97743969246648,960.5540221970163,19.405803280871893,Organico,3,76.37832770024237,165.55306775353307,Verano,Exportacion
7.731191972245519,138.6797552620926,11.75442434852836,171.45854303199363,67.67076857015655,893.3184189999182,17.022761210281153,Organico,4,73.75712856623628,170.91488449117253,Otoño,Exportacion
5.613493685052765,120.11023322143848,69.93363230647913,121.76046354286716,58.67582398503931,755.160752854735,38.07802636244639,Ninguno,0,61.95328933257434,179.11993236226255,Otoño,Desecho
6.035872506440045,132.5054270419355,34.8646152459546,186.88608563898566,74.56048263292774,637.8783169414629,10.430391958953155,Ninguno,1,100.1837670145442,139.88628483591543,Otoño,Local
5.902280681631346,37.00186424576996,6.923034552158294,58.22713628576958,75.70617442443954,158.90909532645276,20.708378771587377,Quimico,3,79.49335717239505,202.85135533147098,Verano,Desecho
6.391483950644596,31.0987303521147,37.080809892374,195.36905711457013,31.923585934103738,339.2265104641684,11.516523021977633,Ninguno,2,71.85152080314656,179.60581626574975,Otoño,Local
6.906556445144048,140.47019168196613,84.05108193843643,82.05142810541572,55.386490448830905,739.6669358055386,48.8444215417564,Ninguno,2,81.72370465878345,148.75423064527016,Otoño,Local
7.29994962083604,66.58716546555186,28.527940368116823,83.0496434127311,47.925260242899405,461.06260201208346,17.830521431875873,Organico,2,76.06011105393196,151.25538581778986,Verano,Desecho
7.757009492917857,68.20033927468629,65.18719249276498,55.37516337930611,51.70699023982857,392.8278689715729,17.113785390142027,Ninguno,1,73.85263362080607,169.56202298638757,Primavera,Local
5.896369082929695,105.83988883302612,46.76876237942567,193.35481810524047,53.771687080150706,193.57132062722837,33.54812512852406,Ninguno,4,71.99671757766832,126.69693493449753,Verano,Desecho
6.945708787288726,65.64315616411598,57.145109252086954,17.545705117535597,14.201343819698657,163.1656987420044,5.747734395098776,Ninguno,1,64.74601462242683,106.94016550233724,Primavera,Desecho
6.886733319172583,132.5267888379219,61.5984072279895,99.93794992600557,72.65461084309682,288.98902682724423,34.40919309694555,Ninguno,3,80.48632766329567,154.74515501878818,Primavera,Desecho
6.6461846633002875,144.27048373518213,48.20704317563045,79.44150269006082,19.81945747878795,851.1182189725408,25.42347347323219,Ninguno,4,68.93306277055612,153.20981624052388,Primavera,Exportacion
7.2364566183109975,56.55265873823171,10.496304981182412,40.26002779654271,39.710263217362076,696.7143492825279,13.286075512714529,Ninguno,2,81.61417577716601,125.92616954325449,Otoño,Local
6.783402779809192,39.12807412189983,58.931064608321684,145.5162539589908,30.445532546299855,406.85196714760247,26.885434067616742,Ninguno,0,81.38229969541183,129.95776603660352,Verano,Exportacion
6.8754784948984575,20.542787000993005,42.76485717586293,180.68100843157055,48.76236974401767,154.9256193717282,49.95447165691292,Ninguno,0,79.63433040414436,178.05093179581252,Primavera,Exportacion
7.758327495934583,40.01079007055924,23.98859102111201,56.27815798131008,77.30419796305343,269.5352780139033,42.74626867909083,Quimico,0,65.83238092691802,153.3151587234437,Verano,Local
7.650680526618874,29.52235936542936,90.16827942929913,104.55448010801275,38.869724051708204,504.89634063312616,48.83738575246211,Organico,3,61.509049913162045,101.54158632504826,Verano,Desecho
6.943335002167505,14.07684671378971,74.92638291188796,119.8606532075115,52.222938753428586,237.89613101699805,46.67276048580512,Ninguno,2,69.63389601677329,73.05064880293088,Verano,Exportacion
5.890524141439653,16.53206556021616,31.986483500379645,84.19289828475955,19.88005536938016,786.3403836795092,41.91867832277205,Organico,0,70.04257148284049,82.47998688385638,Primavera,Exportacion
7.896753722360445,81.31092303259598,56.20093171339329,185.09224475341296,42.411293656986366,809.7715431027223,20.06350129933174,Ninguno,4,66.15626766056052,196.63254004260884,Otoño,Desecho
7.056749829893818,109.0911360454761,96.49575121896697,97.68807706819122,74.10491861800611,223.18400875991904,37.84712561949097,Quimico,0,80.22707974468156,130.5460143514085,Primavera,Desecho
7.518686561766948,147.65613746249466,28.31884933282422,196.72824557851678,75.26891511938449,754.1841802533287,22.619211955783477,Ninguno,3,79.19681205048423,142.32320026008762,Verano,Desecho
5.637554438339078,31.795263651999658,95.00152556099661,66.08897805200417,48.25007615114688,561.0152236543811,24.32870044563404,Quimico,0,77.62929896833856,222.25920093475952,Otoño,Local
7.74206344542829,107.7521749253926,69.91932778954086,23.91698695034227,63.80126786943737,966.1433896683106,44.30264317444774,Ninguno,3,84.36993610868122,121.08688085837335,Otoño,Local
7.2337388310254545,87.55956900681403,56.379481460321855,119.24378035819588,10.225239211511134,808.8109634466874,14.233242596167965,Ninguno,3,72.38072775544485,176.77731861694016,Otoño,Desecho
7.213562224383909,76.9375622410362,98.40473078923087,166.43461108827594,47.20538192975182,626.7684092114418,18.34674591705903,Organico,4,59.26302734832761,142.35770860303526,Verano,Local
5.775280880928526,111.05766274367036,36.702341835606305,83.7943723616698,61.27285070556911,643.2560925636759,46.87250573681719,Ninguno,3,83.97382540630387,175.85228820332645,Primavera,Desecho
7.282158212231368,43.41174222317473,31.43196280647892,45.16878396708986,33.09070920746278,261.02088325290015,36.48174848988096,Ninguno,1,74.8311176152525,164.5407460554452,Verano,Desecho
5.691593120301493,53.58084450574042,37.26136113056284,150.26560020301682,73.08091168511271,904.2647140576051,7.9204457909130035,Quimico,2,81.22620842255876,90.69937482757837,Verano,Local
5.6395648964113585,63.84556999801607,76.33154818067815,61.46816943007313,64.57394406552694,603.3229649771273,10.472586013069597,Organico,3,74.64307225406148,122.1402615004108,Primavera,Local
6.313369828754499,35.535468025624255,37.015622004794096,156.25016170252783,63.87881115157988,616.6872946311311,31.079670401079422,Ninguno,1,64.21717564143324,122.34135288758529,Verano,Desecho
5.557924086611279,77.00700412199367,14.762423870720403,59.84108549887753,11.486354330955209,617.8765074269335,40.94397325655066,Organico,1,58.14912676703645,156.69001920159218,Verano,Local
5.899063064858827,28.46132039391825,66.20964916260058,115.88476535477693,22.871734329110694,348.61218484445766,40.67630692336364,Organico,0,79.69574803819853,131.4134238216701,Verano,Exportacion
7.315316856581956,54.54004245880656,26.183442022113653,178.6586568418381,59.952464678007416,830.8815354601222,24.121670629142873,Ninguno,4,66.11193753811853,157.77120202929996,Primavera,Exportacion
7.587313675607765,25.842720428537195,5.39549168102756,48.8772436420367,49.32045748401559,876.1055305079731,16.632918457170675,Ninguno,0,80.55326732263367,167.31269307557704,Primavera,Exportacion
5.948803553108776,15.023615631968708,23.919956489719873,165.9319490441535,50.49250399032441,359.09637598777397,40.44686051121886,Ninguno,4,50.065273792097045,201.44359978171775,Otoño,Desecho
7.558243853759567,59.72939483861113,82.81881574964983,60.43163767709193,11.036713367028344,497.5931081739141,47.48306579990803,Ninguno,0,76.70326885526406,166.4534717915958,Primavera,Exportacion
6.701325239072046,96.4570611805024,94.32357003028255,135.5263274298593,40.94378033191397,261.23579897165996,24.98588193304247,Ninguno,0,75.8523865261197,147.87061629439464,Primavera,Desecho
7.894736614081546,31.26461467848911,67.88551574766745,56.30543144194445,65.05047365012165,314.68820168729656,11.177435290757817,Organico,1,86.17650355921067,156.07470833348648,Otoño,Local
5.848272384605182,149.08400865714395,34.49652948228804,31.76816907929052,56.44907089918398,402.3845348033175,32.4378206037142,Quimico,2,66.02898257909678,98.96045177416545,Otoño,Local
5.6339119557223825,48.4087670376299,46.46724795580169,136.16442312821545,50.06996794591872,911.7904456864827,8.223575640186105,Organico,1,69.75407232071154,133.45263117950694,Verano,Exportacion
7.61269976442406,13.177268536073107,23.482130389382906,123.02875707583976,58.761855434227506,663.5436958311806,32.51752707463628,Ninguno,0,85.94177317068056,120.34333057249043,Otoño,Desecho
6.404963863347411,13.924807876345874,88.67390272152241,86.28187453719642,69.56885879191769,629.154095033807,12.782562478280495,Organico,2,83.9655283815444,182.62895630588437,Primavera,Desecho
6.642925480510724,103.319607795135,68.23024846508703,16.969655018417818,69.46717092698916,952.0817100019566,28.219058517022923,Quimico,0,64.66722674162081,172.39959147513565,Otoño,Exportacion
6.779485014530329,103.78185109276778,13.019196750849586,100.30306089928638,41.92168315084929,812.1884245183597,33.147238834542705,Organico,0,59.862893020034385,94.62948211844997,Primavera,Exportacion
7.562916819965244,136.3783990078099,39.85869994544547,38.25423602113328,31.545667886136435,114.44551742987845,25.10265581679214,Ninguno,2,71.3358856130451,169.50751365000218,Verano,Local
5.6900009518933405,22.717780856747538,56.112146695499,78.29961179833542,35.646478768461506,211.90115350255854,42.2283588233535,Ninguno,1,80.29206761681615,176.5828429385682,Verano,Local
6.877810667723018,62.69160332272353,80.74635769504526,121.37761550806161,46.49650038756492,322.9783697805485,21.86189884038786,Ninguno,3,77.02429818594169,127.40239942869522,Otoño,Local
6.576420597961563,134.49823255992078,92.44793707562879,188.47695044519332,16.255686735406787,373.5285005896303,11.976475332580229,Quimico,0,68.95399190654449,174.58081687508303,Verano,Exportacion
6.350700767743632,121.67482176916003,17.60397521273378,107.14927289244146,51.36944658789254,850.6560126031163,25.875710331236643,Ninguno,3,92.01502019740191,155.16891843351758,Otoño,Local
6.3703280516068945,42.68296362004663,84.28277821815796,47.008775189206176,41.728053053664595,792.9177375254768,48.359247293644486,Ninguno,1,67.16249919764694,111.56089479247456,Otoño,Local
7.825851886464472,134.5954215902679,11.249458801929867,189.78299801293122,63.12525707876836,230.90267418804905,44.60820001438053,Ninguno,3,74.30432109772198,107.75628427182914,Verano,Desecho
6.170281305758317,105.3143113242705,27.846594729474955,14.922891792669589,29.175906603006386,580.5394349190335,18.998747826430787,Ninguno,1,58.56164429542298,226.40163729974756,Verano,Local
6.636547912772961,47.00438560251211,6.996167748131796,132.1358252398516,14.641436173694117,198.20475557137704,15.921729111713063,Organico,3,63.47605946418845,143.06990244227217,Primavera,Local
6.732005869347411,16.275413666278887,11.06369650675374,59.85450179411646,72.61988898588072,255.5957243786675,26.747967068361433,Ninguno,3,70.37202009218274,160.7767151318464,Otoño,Desecho
7.299659453734808,79.64204896438847,8.079917561886472,153.9269281028521,14.765382493609348,317.96891714987476,34.4821102293881,Organico,0,75.54170586433517,104.86900232409715,Verano,Local
6.79746639712293,109.83086612721542,18.870746695172045,72.9324038012807,74.90962574366291,914.7655397133748,46.702374026104934,Quimico,2,48.5015129421847,201.34537888603077,Verano,Desecho
7.053081847561088,47.610185109144744,88.27016715315585,91.46182364375072,44.824565506346865,429.14967685981037,32.59967904470999,Organico,2,62.29936979756153,174.7733635178252,Verano,Local
6.497077139111662,33.62304177558316,31.963525797897177,156.37917550700342,13.939857342414058,924.2357507452953,42.625238773672926,Organico,1,48.34281377960404,154.64287259033492,Primavera,Local
7.2965415919035905,20.539372119550784,50.57295772803749,180.58552990604997,18.80906199689516,775.6666852947591,36.323305223654934,Organico,0,53.61186344946452,200.97205818519677,Primavera,Local
6.664629501813103,127.8834507158963,51.27605498072618,44.685153841783766,47.30674882174016,774.4653803533578,9.568536756496565,Organico,3,85.5248579767792,105.14311225372661,Verano,Local
